PID,차량번호,이전차량번호,차량명,세부 모델,색상,주행거리,최초등록일,홈페이지상태,경과일수(매입일기준),매입유형1,매입유형2,매입유형3,매입담당자,최종수정일,신차가,매입가,지점판매가,할인,할인적용가,예상매출이익,신차가대비,담당자명,RB상담수,E상담수,E URL,RB조회수,RB찜수,E조회수,E찜수,자사몰광고,E광고,지점
C26071000107,221호7887,221호7887,K8,2.5 GDI 노블레스,,41613,2024-05-23,판매중,22,위탁,위탁,하나캐피탈,김영욱,2026-07-23,36250000,,25500000,0,25500000,,70.0,유지석,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42449055,15,2,,,O,O,일산지점
C26071000109,126하8714,126하8714,신형 K5(DL3),2.0 가솔린 프레스티지,진회색,65654,2022-07-11,판매중,22,위탁,위탁,하나캐피탈,김영욱,2026-07-23,27750000,,21500000,0,21500000,,77.0,이민형,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42466224,5,1,,,O,O,동대구지점
C26071000115,152하2906,152하2906,신형쏘렌토(MQ4),2.2 디젤 2WD 프레스티지,흰색,98400,2021-07-07,판매중,22,위탁,위탁,하나캐피탈,김영욱,2026-07-23,36500000,,21000000,0,21000000,,58.0,이순민,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42442414,4,0,,,O,O,일산지점
C26071000119,220호6932,220호6932,신형 카니발(KA4),9인승 가솔린 노블레스,검정색,17084,2023-07-07,판매중,22,위탁,위탁,하나캐피탈,김영욱,2026-07-23,38850000,,25500000,0,25500000,,66.0,김웅현,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42457186,10,0,,,O,O,광주지점
C26071000121,220호5012,220호5012,더 뉴팰리세이드,3.8 가솔린 AWD 프레스티지,,44102,2023-05-09,판매중,22,위탁,위탁,하나캐피탈,김영욱,2026-07-23,50840000,,30500000,0,30500000,,60.0,함세진,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42442054,8,0,,,O,O,일산지점
C26072110054,124노4598,180호9962,더 뉴싼타페 하이브리드,1.6 HEV 2WD 익스클루시브,,82756,2022-08-19,판매중,22,선물,선물,현대캐피탈,박종만,2026-07-29,37130000,19135200.0,21200000,0,21200000,1877090.0,57.0,김웅현,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42507196,19,1,,,O,O,광주지점
C26072110060,115다4229,115다4229,더 뉴K9(RJ),3.3 가솔린 터보 AWD 플래티넘 베스트셀렉션Ⅰ,,126988,2022-07-19,판매중,22,선물,선물,현대캐피탈,박종만,2026-07-29,77400000,29438924.0,29700000,0,29700000,237341.0,38.0,박선우,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42478522,10,1,,,O,O,부산지점
C26072110080,356부1002,356부1002,5시리즈(8세대),520i M 스포츠,진회색,30371,2025-04-16,판매중,22,선물,선물,현대캐피탈,박종만,2026-07-29,73100000,44616000.0,59500000,0,59500000,13530909.0,81.0,김나현,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42469703,24,0,,,O,O,청라지점
C26072010049,124노4547,207호6751,그랑 콜레오스 하이브리드,1.5 HEV 아이코닉,흰색,8814,2025-08-04,판매중,22,선물,선물,현대캐피탈,박종만,2026-07-30,42550000,25998350.0,33000000,0,33000000,6365136.0,78.0,최은선,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42516697,23,0,,,O,O,천안지점
C26072010087,364너4295,203호4160,캐스퍼,가솔린 1.0 디 에센셜,진회색,45580,2024-07-19,판매중,22,선물,선물,현대캐피탈,박종만,2026-07-28,16900000,11035700.0,14300000,0,14300000,2967545.0,85.0,이지현,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42438973,5,0,,,O,O,부산지점
C26072010091,270서7470,270서7470,더 올뉴G80,가솔린 2.5 AWD 기본형,흰색,148562,2020-05-25,판매중,22,선물,선물,현대캐피탈,박종만,2026-07-31,69400000,29160000.0,29400000,0,29400000,218181.0,42.0,구준회,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42527233,15,0,,,O,O,부산지점
C26061900096,171하2075,171하2075,K8,2.5 GDI 노블레스 라이트,,50018,2022-06-29,판매중,22,위탁,위탁,우리금융캐피탈,한만수,2026-07-24,34910000,,21200000,0,21200000,,61.0,김근호,1,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42464618,17,0,,,O,O,김포지점
C26070100024,02하4121,02하4121,더 기아 레이 EV,4인승 에어,흰색,12896,2024-05-21,판매중,22,위탁,위탁,하나캐피탈,김영욱,2026-07-23,30800000,,22000000,0,22000000,,71.0,김찬울,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42425430,12,1,,,O,O,청라지점
C26070100025,126하8528,126하8528,더 뉴그랜저IG,가솔린 3.3 프리미엄,검정색,49492,2022-06-30,판매중,22,위탁,위탁,하나캐피탈,김영욱,2026-07-23,38500000,,19500000,0,19500000,,51.0,허강혁,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42457519,6,0,,,O,O,동대구지점
C26070100027,197호9853,197호9853,스팅어 마이스터,3.3 터보 AWD GT ,흰색,50956,2022-04-11,판매중,22,위탁,위탁,하나캐피탈,김영욱,2026-07-23,54800000,,31500000,0,31500000,,57.0,김학범,1,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42450838,11,2,,,O,O,일산지점
C26070200018,02호5271,02호5271,EV6,롱 레인지 2WD 어스,진회색,35515,2024-05-09,판매중,22,위탁,위탁,하나캐피탈,김영욱,2026-07-23,62520000,,34500000,0,34500000,,55.0,이도균,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42477277,17,0,,,O,O,동대구지점
C26070200006,152호4706,152호4706,신형쏘렌토 하이브리드(MQ4),1.6 HEV 2WD 프레스티지,흰색,28137,2022-06-30,판매중,22,위탁,위탁,하나캐피탈,김영욱,2026-07-23,40060000,,29900000,0,29900000,,75.0,장영석,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42510121,15,1,,,X,O,김포지점
C26070200009,126하9408,126하9408,캐스퍼,가솔린 1.0 스마트,연두색,30724,2022-08-25,판매중,22,위탁,위탁,하나캐피탈,김영욱,2026-07-23,15370000,,12600000,0,12600000,,82.0,강승원,1,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42435858,7,0,,,O,O,김포지점
C26070300002,172허5143,172허5143,아반떼(CN7),1.6 가솔린 인스퍼레이션,흰색,68470,2022-07-26,판매중,22,위탁,위탁,NH농협캐피탈,유원일,2026-07-24,26370000,,18500000,0,18500000,,70.0,구준회,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42494296,14,1,,,O,O,부산지점
C26062900031,244우7967,244우7967,E클래스(5세대),E250 익스클루시브,흰색,47849,2023-06-30,판매중,22,위탁,위탁,하나캐피탈,김영욱,2026-07-23,72900000,,40000000,0,40000000,,55.0,구준회,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42485400,14,1,,,O,O,부산지점
C26061200025,152호4214,152호4214,캐스퍼,가솔린 1.0 터보 인스퍼레이션,연두색,82638,2022-06-15,판매중,22,위탁,위탁,하나캐피탈,김영욱,2026-07-23,19600000,,13800000,0,13800000,,70.0,좌효섭,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42523257,8,1,,,O,O,제주지점
C26051900063,157호5716,157호5716,더 올뉴G80,가솔린 2.5 AWD 기본형,청색,54419,2021-05-07,판매중,22,위탁,위탁,우리금융캐피탈,한만수,2026-07-24,63300000,,35100000,0,35100000,,55.0,김현,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42464846,9,0,,,O,O,광주지점
C26081000027,285러7906,126하8563,더 뉴그랜저IG,가솔린 2.5 르블랑,흰색,14314,2022-07-01,판매중,22,위탁매입,위탁매입,하나캐피탈,김영욱,2026-07-23,39100000,27900000.0,27900000,0,27900000,0.0,71.0,허강혁,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42450484,10,0,,,O,O,동대구지점
C26081000029,39누5842,02호5020,EV6,롱 레인지 2WD 어스,진회색,23660,2024-03-28,판매중,22,위탁매입,위탁매입,하나캐피탈,김영욱,2026-07-23,62520000,35500000.0,35500000,0,35500000,0.0,57.0,박선우,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42445364,24,0,,,O,O,부산지점
C26081000057,248라2459,220호4399,신형쏘렌토 하이브리드(MQ4),1.6 HEV 4WD 시그니처,흰색,40875,2023-01-26,판매중,22,위탁매입,위탁매입,하나캐피탈,김영욱,2026-07-23,48410000,32500000.0,32500000,0,32500000,0.0,67.0,김철관,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42457868,8,0,,,O,O,동대구지점
C26081000054,129고4298,221하1128,더 올뉴G80,가솔린 2.5 AWD 기본형,검정,53494,2023-04-27,계약중,22,위탁매입,위탁매입,하나캐피탈,김영욱,2026-07-23,70150000,39300000.0,39300000,0,39300000,0.0,56.0,유웅현,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42442910,0,0,,,X,O,천안지점
C26081100049,130호8634,130호8634,뉴 GV80,3.5 가솔린 AWD 기본형,흰색,19147,2024-02-15,계약중,22,위탁매입,위탁매입,하나캐피탈,김영욱,2026-07-23,84350000,55500000.0,55500000,0,55500000,0.0,66.0,김병현,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42448054,11,0,,,O,O,부산지점
C26080600092,153주5422,220호9121,디 올뉴스포티지,1.6 가솔린 2WD 시그니처,미색,42406,2023-10-05,계약중,22,위탁매입,위탁매입,하나캐피탈,김영욱,2026-07-23,34520000,26000000.0,26000000,0,26000000,0.0,75.0,유웅현,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42442680,0,0,,,X,O,천안지점
C26080600063,129고4261,126하8499,신형 카니발(KA4),9인승 가솔린 시그니처,미색,24521,2022-06-29,계약중,22,위탁매입,위탁매입,하나캐피탈,김영욱,2026-07-23,47330000,29900000.0,29900000,0,29900000,0.0,63.0,신세화,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42470037,0,0,,,X,O,천안지점
C26072110056,124노4524,180호6576,더 뉴그랜저IG,LPi 3.0 렌터카 모던,,40652,2022-07-27,계약중,22,선물,선물,현대캐피탈,박종만,2026-07-28,30400000,15017600.0,20400000,0,20400000,4893090.0,67.0,허강혁,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42466512,15,0,,,O,O,동대구지점
C26070700013,228우7955,228우7955,E클래스(5세대),E350 4매틱 AMG 라인,,41207,2023-11-17,계약중,22,위탁,위탁,하나캐피탈,김영욱,2026-07-23,95400000,,47000000,0,47000000,,49.0,송승익,1,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42449584,7,0,,,O,O,일산지점
C26070900023,223머7269,223머7269,E클래스(5세대),E250 익스클루시브,흰색,24547,2022-05-25,계약중,22,위탁,위탁,하나캐피탈,김영욱,2026-07-23,70000000,,38000000,0,38000000,,54.0,서민수,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42442177,17,0,,,O,O,청라지점
C26051900070,171하4106,171하4106,더 뉴팰리세이드,2.2 디젤 2WD 익스클루시브,흰색,76521,2023-10-13,판매중,23,위탁,위탁,우리금융캐피탈,한만수,2026-07-23,41430000,,26800000,0,26800000,,65.0,김동기,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42456822,0,0,,,X,O,중앙특판지점
C26050800028,174호1731,174호1731,K8,3.5 LPi 렌터카 프레스티지,진회색,97110,2022-12-20,판매중,23,위탁,위탁,우리금융캐피탈,한만수,2026-07-23,36530000,,20900000,0,20900000,,57.0,김찬울,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42434071,12,3,,,O,O,청라지점
C26051400041,174호2812,174호2812,더 뉴싼타페,디젤 2.2 2WD 프레스티지,UE3,63893,2023-03-10,판매중,23,위탁,위탁,우리금융캐피탈,한만수,2026-07-23,39480000,,21200000,0,21200000,,54.0,권주용,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42488704,0,0,,,X,O,중앙특판지점
C26061500062,110부8390,110부8390,그랜드 체로키L(WL),3.6 서밋 리저브,흰색,54316,2023-06-30,판매중,23,위탁,위탁,우리금융캐피탈,한만수,2026-07-23,98800000,,57300000,0,57300000,,58.0,함세진,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42448164,7,1,,,O,O,일산지점
C26052700046,174하5160,174하5160,더 올뉴G80,가솔린 3.5 AWD 기본형,청색,68723,2023-02-15,판매중,23,위탁,위탁,우리금융캐피탈,한만수,2026-07-23,65600000,,32600000,0,32600000,,50.0,김인섭,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42485568,9,1,,,O,O,부산지점
C26062500025,228호2363,228호2363,트랙스 크로스오버,1.2 가솔린 터보 RS,흰색,22374,2024-07-17,판매중,23,위탁,위탁,하나캐피탈,김영욱,2026-07-23,28800000,,20800000,0,20800000,,72.0,최진영,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42439515,12,0,,,O,O,김포지점
C26072010112,124노4542,200호5131,신형 카니발(KA4),9인승 가솔린 시그니처,,72707,2023-07-25,판매중,23,선물,선물,현대캐피탈,박종만,2026-08-10,46050000,28518700.0,31300000,0,31300000,2528454.0,68.0,송현규,0,0,javascript:;,12,0,,,O,X,청라지점
C26072010116,129로9082,200호4082,신형 K5(DL3),2.0 가솔린 프레스티지,진회색,52670,2023-07-17,판매중,23,선물,선물,현대캐피탈,박종만,2026-07-24,29270000,17210760.0,22600000,0,22600000,4899309.0,77.0,강현구,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42469254,5,1,,,O,O,부산지점
C26072000083,138보7006,138보7006,더 뉴팰리세이드,2.2 디젤 2WD 캘리그래피,진회색,118315,2023-01-30,판매중,23,현물,기타현물,개인매입,이형민,2026-08-06,55540000,28500000.0,30900000,0,30900000,2181818.0,56.0,서민수,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42422206,6,0,,,O,O,청라지점
C26072010008,102우8562,180허2141,디 올뉴스포티지,1.6 가솔린 2WD 프레스티지,흰색,95245,2022-06-24,판매중,23,선물,선물,현대캐피탈,박종만,2026-08-02,28380000,14002320.0,18800000,0,18800000,4361527.0,66.0,송현규,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42479431,12,3,,,O,O,청라지점
C26072100083,375누9664,126하5412,더 뉴팰리세이드,2.2 디젤 2WD 프레스티지,흰색,82705,2022-07-04,판매중,23,위탁매입,위탁매입,MG캐피탈,김태훈,2026-07-22,50540000,28400000.0,32800000,0,32800000,4000000.0,65.0,김웅현,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42433425,5,0,,,O,O,광주지점
C26071510049,340모8716,180허1440,더 뉴그랜저IG,가솔린 3.3 익스클루시브,,109837,2022-06-07,판매중,23,선물,선물,현대캐피탈,박종만,2026-07-29,41080000,19836500.0,19300000,0,19300000,-487728.0,47.0,김근호,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42502912,5,0,,,O,O,김포지점
C26071600087,340모8759,172허6190,GV70,2.5T AWD 기본형,빨간색,38110,2022-10-28,판매중,23,위탁매입,위탁매입,NH농협캐피탈,유원일,2026-07-23,70600000,41247095.0,40500000,0,40500000,-679178.0,57.0,김나현,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42436505,3,0,,,O,O,청라지점
C26071600089,340모8727,169호6851,GV80,2.5 가솔린 AWD 기본형,흰색,104634,2022-07-04,판매중,23,위탁매입,위탁매입,NH농협캐피탈,유원일,2026-07-23,90400000,42488000.0,44900000,0,44900000,2192727.0,50.0,김나현,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42435595,6,1,,,O,O,청라지점
C26071600090,340모8709,169하6852,GV70,3.5T AWD 스포츠,빨간색,52568,2022-07-04,판매중,24,위탁매입,위탁매입,NH농협캐피탈,유원일,2026-07-22,77090000,40092000.0,37500000,0,37500000,-2356364.0,49.0,김인섭,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42462655,10,0,,,O,O,부산지점
C26071600084,340모8798,169하6758,모하비 더 마스터,3.0 디젤 4WD 플래티넘,흰색,134943,2022-06-27,판매중,24,위탁매입,위탁매입,NH농협캐피탈,유원일,2026-07-22,52150000,25070400.0,23500000,0,23500000,-1427637.0,45.0,신민식,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42489954,7,0,,,O,O,천안지점
C26071600086,340모8799,165하2740,G90,3.8 AWD 럭셔리,,153619,2021-06-28,판매중,24,위탁매입,위탁매입,NH농협캐피탈,유원일,2026-07-22,88700000,25723000.0,25900000,0,25900000,160909.0,29.0,송승익,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42476186,17,0,,,O,O,일산지점
C26071610056,340모8758,180호8348,셀토스,1.6 가솔린 2WD 시그니처,흰색,63765,2022-07-18,판매중,24,선물,선물,현대캐피탈,박종만,2026-07-24,30650000,15508900.0,22000000,0,22000000,5901000.0,72.0,송현규,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42434357,4,2,,,O,O,청라지점
C26071610059,124노4548,180호7182,더 올뉴투싼,1.6 터보 N라인 2WD 인스퍼레이션,빨간색,44192,2022-07-19,판매중,24,선물,선물,현대캐피탈,박종만,2026-07-30,33580000,16785110.0,24200000,0,24200000,6740809.0,72.0,김현,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42498514,5,0,,,O,O,광주지점
C26071610064,124노4533,180호6725,쏘나타(DN8),G2.0 프리미엄 플러스,흰색,80946,2022-06-23,판매중,24,선물,선물,현대캐피탈,박종만,2026-08-10,29360000,12536720.0,22200000,0,22200000,8784800.0,76.0,신광우,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42501263,5,0,,,O,O,광주지점
C26071500078,175호2464,175호2464,더 뉴싼타페,가솔린 2.5 AWD 프레스티지,,23720,2023-01-27,판매중,24,위탁,위탁,레드캡투어,박범수,2026-08-11,37980000,,27000000,0,27000000,,71.0,이필성,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42425202,5,0,,,O,O,청라지점
C26071510013,393오8604,393오8604,디 올뉴그랜저 하이브리드,1.6 HEV 캘리그래피,,21744,2025-01-21,판매중,24,선물,선물,현대캐피탈,박종만,2026-07-29,54320000,34767653.0,41200000,0,41200000,5847588.0,76.0,함세진,1,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42473644,22,1,,,O,O,일산지점
C26071510082,124노4541,180호8354,더 올뉴투싼 하이브리드,1.6 HEV 인스퍼레이션,흰색,90366,2022-07-18,판매중,24,선물,선물,현대캐피탈,박종만,2026-07-29,40120000,20853910.0,26500000,0,26500000,5132809.0,66.0,이도균,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42494093,0,0,,,X,O,동대구지점
C26071410053,102우8540,141하2529,신형 K5(DL3),2.0 가솔린 노블레스,검정,66353,2022-05-16,판매중,24,선물,선물,현대캐피탈,박종만,2026-07-31,30450000,14707350.0,17000000,0,17000000,2084227.0,56.0,권주용,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42485194,0,0,,,X,O,중앙특판지점
C26070810052,48나1905,48나1905,디 올뉴니로EV,에어 ,,13813,2023-07-18,판매중,24,선물,선물,현대캐피탈,박종만,2026-08-11,52080000,28209300.0,29100000,0,29100000,809727.0,56.0,송연호,0,0,javascript:;,9,0,,,O,X,부산지점
C26072000084,04머3593,04머3593,올 뉴모닝(JA),가솔린 럭셔리,흰색,101545,2018-10-12,판매중,24,현물,기타현물,개인매입,이재원,2026-07-23,13900000,5000000.0,6900000,0,6900000,1727272.0,50.0,구준회,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42439149,7,1,,,O,O,부산지점
C26062500028,143하6234,143하6234,아반떼(CN7),1.6 가솔린 스마트,진회색,51453,2023-03-15,판매중,24,위탁,위탁,하나캐피탈,김영욱,2026-07-22,19010000,,14800000,0,14800000,,78.0,심왕신,1,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42423733,11,1,,,O,O,서울지점
C26062600072,126하2574,126하2574,신형쏘렌토 하이브리드(MQ4),1.6 HEV 2WD 프레스티지,흰색,35606,2021-12-02,판매중,24,위탁,위탁,하나캐피탈,김영욱,2026-07-22,38210000,,26300000,0,26300000,,69.0,서민수,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42433912,15,2,,,O,O,청라지점
